"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Neuchâtel,"Legal Counsel",active,adset,135,138,1.0222222222222,"Link Clicks",2,0.64505119453925,0.32252559726962,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Legal Counsel",active,adset,168,176,1.047619047619,"Link Clicks",6,0.63481228668942,0.10580204778157,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Legal Counsel",active,adset,173,177,1.0231213872832,"Link Clicks",2,0.51194539249147,0.25597269624573,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Legal Counsel",active,adset,227,233,1.0264317180617,"Link Clicks",5,1.0034129692833,0.20068259385666,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Legal Counsel",active,adset,338,354,1.0473372781065,"Link Clicks",9,1.4641638225256,0.16268486916951,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Machine Learning",active,adset,290,318,1.0965517241379,"Link Clicks",5,1.6645335515548,0.33290671031097,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Machine Learning",active,adset,3,3,1,"Link Clicks",1,0.049836333878887,0.049836333878887,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Machine Learning",active,adset,38,39,1.0263157894737,"Link Clicks",1,0.13954173486088,0.13954173486088,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Machine Learning",active,adset,105,110,1.047619047619,"Link Clicks",2,0.54819967266776,0.27409983633388,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Machine Learning",active,adset,111,120,1.0810810810811,"Link Clicks",2,0.6179705400982,0.3089852700491,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Machine Learning",active,adset,118,135,1.1440677966102,"Link Clicks",1,0.44852700490998,0.44852700490998,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Machine Learning",active,adset,205,218,1.0634146341463,"Link Clicks",4,1.4053846153846,0.35134615384615,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Machine Learning",active,adset,230,250,1.0869565217391,"Link Clicks",4,1.166170212766,0.29154255319149,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,Nurse,active,adset,5,5,1,"Link Clicks",1,0.030049019607843,0.030049019607843,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Nurse,active,adset,44,44,1,,,0.15024509803922,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,Nurse,active,adset,165,173,1.0484848484848,"Link Clicks",3,0.80130718954248,0.26710239651416,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,Nurse,active,adset,185,193,1.0432432432432,"Link Clicks",4,0.83135620915033,0.20783905228758,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva",Nurse,active,adset,232,242,1.0431034482759,"Link Clicks",3,0.92150326797386,0.30716775599129,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Nurse,active,adset,331,342,1.0332326283988,"Link Clicks",7,1.7027777777778,0.24325396825397,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Nurse,active,adset,324,345,1.0648148148148,"Link Clicks",3,1.1819281045752,0.39397603485839,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Nurse,active,adset,86,87,1.0116279069767,"Link Clicks",3,0.40065359477124,0.13355119825708,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Preschool teacher",active,adset,357,372,1.0420168067227,"Link Clicks",27,1.9522799422799,0.072306664528887,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Preschool teacher",active,adset,56,59,1.0535714285714,"Link Clicks",2,0.28323232323232,0.14161616161616,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Preschool teacher",active,adset,105,111,1.0571428571429,"Link Clicks",1,0.45519480519481,0.45519480519481,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Preschool teacher",active,adset,122,124,1.016393442623,"Link Clicks",7,0.64738816738817,0.092484023912595,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Preschool teacher",active,adset,172,179,1.0406976744186,"Link Clicks",12,0.97108225108225,0.080923520923521,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Preschool teacher",active,adset,222,234,1.0540540540541,"Link Clicks",14,1.1228138528139,0.080200989486704,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Preschool teacher",active,adset,264,271,1.0265151515152,"Link Clicks",18,1.5678932178932,0.087105178771845,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,3,3,1,,,0.01011544011544,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Truck Driver",active,adset,382,393,1.0287958115183,"Link Clicks",27,1.9492879746835,0.072195850914205,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Truck Driver",active,adset,302,314,1.0397350993377,"Link Clicks",22,1.5512658227848,0.070512082853855,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Truck Driver",active,adset,220,225,1.0227272727273,"Link Clicks",14,1.0205696202532,0.072897830018083,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Truck Driver",active,adset,137,140,1.021897810219,"Link Clicks",7,0.66337025316456,0.094767179023508,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Truck Driver",active,adset,113,121,1.070796460177,"Link Clicks",4,0.45925632911392,0.11481408227848,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Truck Driver",active,adset,26,26,1,"Link Clicks",2,0.12246835443038,0.06123417721519,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Truck Driver",active,adset,5,5,1,,,0.010205696202532,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Truck Driver",active,adset,204,212,1.0392156862745,"Link Clicks",11,0.76542721518987,0.069584292289989,2020-08-31,Ongoing,2020-09-01,2020-09-02
