"Campaign Name","Ad Set Name",Region,"Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Nurse,Jura,active,adset,14,14,1,,,0.062181818181818,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Legal Counsel",Vaud,active,adset,76,76,1,,,0.2675,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Nurse,Neuchâtel,active,adset,11,11,1,,,0.020727272727273,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",Vaud,active,adset,52,56,1.0769230769231,,,0.18356435643564,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",Valais,active,adset,38,41,1.0789473684211,"Link Clicks",2,0.21415841584158,0.10707920792079,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning","Canton of Geneva",active,adset,38,41,1.0789473684211,"Link Clicks",1,0.23455445544554,0.23455445544554,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",Neuchâtel,active,adset,28,30,1.0714285714286,,,0.14277227722772,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",Bern,active,adset,18,19,1.0555555555556,,,0.061188118811881,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",Fribourg,active,adset,15,15,1,,,0.081584158415842,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",Jura,active,adset,3,3,1,,,0,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Machine Learning",Rhône-Alpes,active,adset,1,1,1,,,0,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Preschool teacher",Rhône-Alpes,active,adset,2,2,1,,,0.010917431192661,,2020-08-31,Ongoing,2020-09-01,2020-09-02
