"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Vaud,Nurse,active,adset,367,380,1.0354223433243,"Link Clicks",7,1.8733031674208,0.26761473820297,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Nurse,active,adset,365,391,1.0712328767123,"Link Clicks",4,1.3642533936652,0.34106334841629,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Nurse,active,adset,105,106,1.0095238095238,"Link Clicks",4,0.45814479638009,0.11453619909502,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Preschool teacher",active,adset,398,416,1.0452261306533,"Link Clicks",29,2.1816062176166,0.075227800607468,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Preschool teacher",active,adset,64,67,1.046875,"Link Clicks",3,0.32204663212435,0.10734887737478,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Preschool teacher",active,adset,112,118,1.0535714285714,"Link Clicks",1,0.48826424870466,0.48826424870466,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Preschool teacher",active,adset,135,138,1.0222222222222,"Link Clicks",7,0.71681347150259,0.10240192450037,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Preschool teacher",active,adset,201,214,1.0646766169154,"Link Clicks",13,1.1531347150259,0.088702670386608,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Preschool teacher",active,adset,255,268,1.0509803921569,"Link Clicks",16,1.2881865284974,0.080511658031088,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Preschool teacher",active,adset,313,322,1.0287539936102,"Link Clicks",23,1.8595595854922,0.080850416760532,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,4,4,1,,,0.010388601036269,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Truck Driver",active,adset,446,464,1.0403587443946,"Link Clicks",28,2.2520588235294,0.080430672268908,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Truck Driver",active,adset,346,364,1.0520231213873,"Link Clicks",24,1.8057983193277,0.075241596638655,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Truck Driver",active,adset,249,260,1.0441767068273,"Link Clicks",16,1.172731092437,0.073295693277311,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Truck Driver",active,adset,157,159,1.0127388535032,"Link Clicks",9,0.75760504201681,0.084178338001867,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Truck Driver",active,adset,130,138,1.0615384615385,"Link Clicks",4,0.55004201680672,0.13751050420168,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Truck Driver",active,adset,31,31,1,"Link Clicks",3,0.14529411764706,0.04843137254902,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Truck Driver",active,adset,5,5,1,,,0.010378151260504,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Truck Driver",active,adset,233,242,1.0386266094421,"Link Clicks",11,0.84063025210084,0.076420932009167,2020-08-31,Ongoing,2020-09-01,2020-09-02
