"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Neuchâtel,"Legal Counsel",active,adset,144,151,1.0486111111111,"Link Clicks",2,0.69515923566879,0.34757961783439,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Legal Counsel",active,adset,178,186,1.0449438202247,"Link Clicks",2,0.5418152866242,0.2709076433121,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Legal Counsel",active,adset,176,191,1.0852272727273,"Link Clicks",6,0.68493630573248,0.11415605095541,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Legal Counsel",active,adset,236,249,1.0550847457627,"Link Clicks",5,1.0325159235669,0.20650318471338,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Legal Counsel",active,adset,351,375,1.0683760683761,"Link Clicks",9,1.5232165605096,0.16924628450106,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Machine Learning",active,adset,309,339,1.0970873786408,"Link Clicks",5,1.8009554140127,0.36019108280255,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Machine Learning",active,adset,3,3,1,"Link Clicks",1,0.051751592356688,0.051751592356688,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Machine Learning",active,adset,39,42,1.0769230769231,"Link Clicks",1,0.14490445859873,0.14490445859873,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Machine Learning",active,adset,110,119,1.0818181818182,"Link Clicks",2,0.60031847133758,0.30015923566879,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Machine Learning",active,adset,118,129,1.0932203389831,"Link Clicks",2,0.66242038216561,0.3312101910828,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Machine Learning",active,adset,124,144,1.1612903225806,"Link Clicks",1,0.48646496815287,0.48646496815287,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Machine Learning",active,adset,213,227,1.0657276995305,"Link Clicks",4,1.4697452229299,0.36743630573248,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Machine Learning",active,adset,244,267,1.094262295082,"Link Clicks",4,1.2834394904459,0.32085987261146,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,Nurse,active,adset,5,5,1,"Link Clicks",1,0.030330708661417,0.030330708661417,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Nurse,active,adset,47,47,1,,,0.1819842519685,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,Nurse,active,adset,175,183,1.0457142857143,"Link Clicks",3,0.83914960629921,0.27971653543307,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,Nurse,active,adset,196,203,1.0357142857143,"Link Clicks",4,0.85937007874016,0.21484251968504,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva",Nurse,active,adset,248,258,1.0403225806452,"Link Clicks",3,0.96047244094488,0.32015748031496,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Nurse,active,adset,347,356,1.0259365994236,"Link Clicks",7,1.7895118110236,0.25564454443195,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Nurse,active,adset,345,365,1.0579710144928,"Link Clicks",4,1.2941102362205,0.32352755905512,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Nurse,active,adset,97,98,1.0103092783505,"Link Clicks",4,0.42462992125984,0.10615748031496,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Preschool teacher",active,adset,369,385,1.0433604336043,"Link Clicks",27,2.0270635994587,0.075076429609583,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Preschool teacher",active,adset,58,61,1.051724137931,"Link Clicks",2,0.28378890392422,0.14189445196211,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Preschool teacher",active,adset,107,113,1.0560747663551,"Link Clicks",1,0.46622462787551,0.46622462787551,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Preschool teacher",active,adset,129,131,1.015503875969,"Link Clicks",7,0.68920162381597,0.098457374830852,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Preschool teacher",active,adset,188,198,1.0531914893617,"Link Clicks",12,1.0540730717185,0.087839422643212,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Preschool teacher",active,adset,243,255,1.0493827160494,"Link Clicks",16,1.2263734776725,0.076648342354533,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Preschool teacher",active,adset,293,301,1.0273037542662,"Link Clicks",22,1.7331393775372,0.078779062615328,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,4,4,1,,,0.010135317997294,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Truck Driver",active,adset,416,429,1.03125,"Link Clicks",28,2.0666617210682,0.073809347181009,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Truck Driver",active,adset,323,337,1.0433436532508,"Link Clicks",22,1.6245400593472,0.073842729970326,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Truck Driver",active,adset,235,243,1.0340425531915,"Link Clicks",14,1.089881305638,0.077848664688427,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Truck Driver",active,adset,151,155,1.0264900662252,"Link Clicks",8,0.73001483679525,0.091251854599407,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Truck Driver",active,adset,121,126,1.0413223140496,"Link Clicks",4,0.49353115727003,0.12338278931751,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Truck Driver",active,adset,28,28,1,"Link Clicks",2,0.12338278931751,0.061691394658754,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Truck Driver",active,adset,5,5,1,,,0.010281899109792,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Truck Driver",active,adset,217,226,1.0414746543779,"Link Clicks",11,0.79170623145401,0.071973293768546,2020-08-31,Ongoing,2020-09-01,2020-09-02
