"country","job","gender","clicks","impressions","ctr","datetime","time","impr_rel"
"DE","Child care worker","female",87,12962,0.0067,2020-08-31 13:11:26,1.58760944445928,0.308729308086221
"DE","Hairdresser","male",57,10477,0.0054,2020-08-31 13:11:26,1.58760944445928,0.323214561159957
"DE","Hairdresser","undetermined",46,12072,0.0038,2020-08-31 13:11:26,1.58760944445928,0.372420175844516
"DE","Truck driver","male",66,14914,0.0044,2020-08-31 13:11:26,1.58760944445928,0.411750089726954
"DE","Legal Counsel","female",63,9485,0.0066,2020-08-31 13:11:26,1.58760944445928,0.260555448726753
"DE","Legal Counsel","undetermined",44,13979,0.0031,2020-08-31 13:11:26,1.58760944445928,0.384006812625333
"DE","Nurse","male",55,13080,0.0042,2020-08-31 13:11:26,1.58760944445928,0.383780294583651
"DE","Nurse","undetermined",33,10767,0.0031,2020-08-31 13:11:26,1.58760944445928,0.315914559004753
"DE","Hairdresser","female",69,9866,0.007,2020-08-31 13:11:26,1.58760944445928,0.304365262995527
"DE","Truck driver","female",58,9596,0.006,2020-08-31 13:11:26,1.58760944445928,0.264929184727092
"DE","Legal Counsel","male",63,12939,0.0049,2020-08-31 13:11:26,1.58760944445928,0.355437738647914
"DE","Truck driver","undetermined",32,11711,0.0027,2020-08-31 13:11:26,1.58760944445928,0.323320725545954
"DE","Child care worker","undetermined",65,15262,0.0043,2020-08-31 13:11:26,1.58760944445928,0.363510777658688
"DE","Nurse","female",61,10235,0.006,2020-08-31 13:11:26,1.58760944445928,0.300305146411596
"DE","Truck driver","undetermined",32,11676,0.0027,2020-08-31 13:40:16,2.06832222223282,0.322710815068682
"DE","Child care worker","undetermined",65,15242,0.0043,2020-08-31 13:40:16,2.06832222223282,0.363164164879676
"DE","Nurse","female",60,10231,0.0059,2020-08-31 13:40:16,2.06832222223282,0.300478721842051
"DE","Truck driver","male",63,14905,0.0042,2020-08-31 13:40:16,2.06832222223282,0.411956551781322
"DE","Legal Counsel","female",63,9480,0.0066,2020-08-31 13:40:16,2.06832222223282,0.260675887480408
"DE","Legal Counsel","undetermined",44,13955,0.0032,2020-08-31 13:40:16,2.06832222223282,0.383727005252014
"DE","Nurse","male",52,13071,0.004,2020-08-31 13:40:16,2.06832222223282,0.383887926223971
"DE","Nurse","undetermined",32,10747,0.003,2020-08-31 13:40:16,2.06832222223282,0.315633351933978
"DE","Hairdresser","female",69,9861,0.007,2020-08-31 13:40:16,2.06832222223282,0.304521030201964
"DE","Truck driver","female",57,9600,0.0059,2020-08-31 13:40:16,2.06832222223282,0.265332633149996
"DE","Legal Counsel","male",63,12932,0.0049,2020-08-31 13:40:16,2.06832222223282,0.355597107267578
"DE","Child care worker","male",59,13754,0.0043,2020-08-31 13:40:16,2.06832222223282,0.327710269239933
"DE","Child care worker","female",84,12974,0.0065,2020-08-31 13:40:16,2.06832222223282,0.309125565880391
"DE","Hairdresser","male",54,10469,0.0052,2020-08-31 13:40:16,2.06832222223282,0.323296893335804
"DE","Hairdresser","undetermined",45,12052,0.0037,2020-08-31 13:40:16,2.06832222223282,0.372182076462232
"DE","Child care worker","male",59,13755,0.0043,2020-08-31 13:47:42,2.19221500005987,0.327710671145737
"DE","Child care worker","female",84,12975,0.0065,2020-08-31 13:47:42,2.19221500005987,0.309127296118934
"DE","Hairdresser","male",54,10469,0.0052,2020-08-31 13:47:42,2.19221500005987,0.323306877489886
"DE","Hairdresser","undetermined",45,12051,0.0037,2020-08-31 13:47:42,2.19221500005987,0.372162687996047
"DE","Truck driver","male",63,14907,0.0042,2020-08-31 13:47:42,2.19221500005987,0.412000442208833
"DE","Legal Counsel","female",63,9480,0.0066,2020-08-31 13:47:42,2.19221500005987,0.260675887480408
"DE","Legal Counsel","undetermined",44,13955,0.0032,2020-08-31 13:47:42,2.19221500005987,0.383727005252014
"DE","Nurse","male",51,13072,0.0039,2020-08-31 13:47:42,2.19221500005987,0.38389474611612
"DE","Nurse","undetermined",32,10746,0.003,2020-08-31 13:47:42,2.19221500005987,0.31558544536137
"DE","Hairdresser","female",69,9861,0.007,2020-08-31 13:47:42,2.19221500005987,0.304530434514067
"DE","Truck driver","undetermined",32,11676,0.0027,2020-08-31 13:47:42,2.19221500005987,0.322701895970372
"DE","Child care worker","undetermined",65,15243,0.0043,2020-08-31 13:47:42,2.19221500005987,0.36316203273533
"DE","Nurse","female",60,10233,0.0059,2020-08-31 13:47:42,2.19221500005987,0.30051980852251
"DE","Truck driver","female",57,9599,0.0059,2020-08-31 13:47:42,2.19221500005987,0.265297661820795
