"country","job","gender","clicks","impressions","ctr","datetime","time","impr_rel"
"CH","Hairdresser","female",6,846,0.0071,2020-09-02 21:45:52,1.4853202778101,0.400189214758751
"CH","Child care worker","undetermined",2,333,0.006,2020-09-02 21:45:52,1.4853202778101,0.423125794155019
"CH","Nurse","male",0,271,0,2020-09-02 21:45:52,1.4853202778101,0.303131991051454
"CH","Truck driver","male",8,746,0.0107,2020-09-02 21:45:52,1.4853202778101,0.369124195942603
"CH","Legal Counsel","male",0,3,0,2020-09-02 21:45:52,1.4853202778101,0.230769230769231
"CH","Legal Counsel","female",1,2,0.5,2020-09-02 21:45:52,1.4853202778101,0.153846153846154
"CH","Legal Counsel","undetermined",0,8,0,2020-09-02 21:45:52,1.4853202778101,0.615384615384615
"CH","Machine Learning","male",0,1,0,2020-09-02 21:45:52,1.4853202778101,1
"CH","Hairdresser","undetermined",4,728,0.0055,2020-09-02 21:45:52,1.4853202778101,0.344370860927152
"CH","Legal Counsel","male",2,503,0.004,2020-09-02 22:01:36,1.74774611115456,0.213951509995746
"CH","Legal Counsel","female",10,861,0.0116,2020-09-02 22:01:36,1.74774611115456,0.366227137388345
"CH","Legal Counsel","undetermined",6,987,0.0061,2020-09-02 22:01:36,1.74774611115456,0.419821352615908
"CH","Machine Learning","male",0,48,0,2020-09-02 22:01:36,1.74774611115456,0.258064516129032
"CH","Hairdresser","undetermined",4,726,0.0055,2020-09-02 22:01:36,1.74774611115456,0.343587316611453
"CH","Child care worker","male",1,188,0.0053,2020-09-02 22:01:36,1.74774611115456,0.238881829733164
"CH","Nurse","undetermined",3,297,0.0101,2020-09-02 22:01:36,1.74774611115456,0.333333333333333
"CH","Truck driver","female",1,627,0.0016,2020-09-02 22:01:36,1.74774611115456,0.309935739001483
"CH","Truck driver","undetermined",2,652,0.0031,2020-09-02 22:01:36,1.74774611115456,0.322293623331686
"CH","Hairdresser","male",6,541,0.0111,2020-09-02 22:01:36,1.74774611115456,0.256034074775201
"CH","Hairdresser","female",6,846,0.0071,2020-09-02 22:01:36,1.74774611115456,0.400378608613346
"CH","Child care worker","undetermined",2,333,0.006,2020-09-02 22:01:36,1.74774611115456,0.423125794155019
"CH","Machine Learning","female",0,57,0,2020-09-02 22:01:36,1.74774611115456,0.306451612903226
"CH","Machine Learning","undetermined",1,81,0.0123,2020-09-02 22:01:36,1.74774611115456,0.435483870967742
"CH","Nurse","male",0,271,0,2020-09-02 22:01:36,1.74774611115456,0.304152637485971
"CH","Truck driver","male",8,744,0.0108,2020-09-02 22:01:36,1.74774611115456,0.367770637666831
"CH","Child care worker","female",7,266,0.0263,2020-09-02 22:01:36,1.74774611115456,0.337992376111817
"CH","Nurse","female",5,323,0.0155,2020-09-02 22:01:36,1.74774611115456,0.362514029180696
"CH","Legal Counsel","male",2,515,0.0039,2020-09-02 22:07:50,1.85160111116038,0.210979106923392
"CH","Legal Counsel","female",10,893,0.0112,2020-09-02 22:07:50,1.85160111116038,0.365833674723474
"CH","Legal Counsel","undetermined",6,1033,0.0058,2020-09-02 22:07:50,1.85160111116038,0.423187218353134
"CH","Machine Learning","male",0,187,0,2020-09-02 22:07:50,1.85160111116038,0.193381592554292
"CH","Hairdresser","undetermined",4,720,0.0056,2020-09-02 22:07:50,1.85160111116038,0.34171808258187
"CH","Child care worker","male",1,188,0.0053,2020-09-02 22:07:50,1.85160111116038,0.238881829733164
"CH","Nurse","undetermined",3,297,0.0101,2020-09-02 22:07:50,1.85160111116038,0.333707865168539
"CH","Truck driver","female",1,626,0.0016,2020-09-02 22:07:50,1.85160111116038,0.310208126858276
"CH","Truck driver","undetermined",2,650,0.0031,2020-09-02 22:07:50,1.85160111116038,0.322101090188305
"CH","Hairdresser","male",5,540,0.0093,2020-09-02 22:07:50,1.85160111116038,0.256288561936402
"CH","Hairdresser","female",4,847,0.0047,2020-09-02 22:07:50,1.85160111116038,0.401993355481728
"CH","Child care worker","undetermined",2,333,0.006,2020-09-02 22:07:50,1.85160111116038,0.423125794155019
"CH","Machine Learning","female",1,320,0.0031,2020-09-02 22:07:50,1.85160111116038,0.330920372285419
"CH","Machine Learning","undetermined",3,460,0.0065,2020-09-02 22:07:50,1.85160111116038,0.47569803516029
"CH","Nurse","male",0,270,0,2020-09-02 22:07:50,1.85160111116038,0.303370786516854
"CH","Truck driver","male",8,742,0.0108,2020-09-02 22:07:50,1.85160111116038,0.367690782953419
"CH","Child care worker","female",7,266,0.0263,2020-09-02 22:07:50,1.85160111116038,0.337992376111817
"CH","Nurse","female",5,323,0.0155,2020-09-02 22:07:50,1.85160111116038,0.362921348314607
"CH","Child care worker","undetermined",2,333,0.006,2020-09-02 22:23:06,2.10598916669687,0.423125794155019
"CH","Machine Learning","female",1,320,0.0031,2020-09-02 22:23:06,2.10598916669687,0.330920372285419
"CH","Machine Learning","undetermined",3,460,0.0065,2020-09-02 22:23:06,2.10598916669687,0.47569803516029
"CH","Nurse","male",0,270,0,2020-09-02 22:23:06,2.10598916669687,0.303370786516854
"CH","Truck driver","male",8,742,0.0108,2020-09-02 22:23:06,2.10598916669687,0.367690782953419
"CH","Child care worker","male",1,188,0.0053,2020-09-02 22:23:06,2.10598916669687,0.238881829733164
"CH","Nurse","undetermined",3,297,0.0101,2020-09-02 22:23:06,2.10598916669687,0.333707865168539
"CH","Truck driver","female",1,626,0.0016,2020-09-02 22:23:06,2.10598916669687,0.310208126858276
"CH","Truck driver","undetermined",2,650,0.0031,2020-09-02 22:23:06,2.10598916669687,0.322101090188305
"CH","Hairdresser","male",5,540,0.0093,2020-09-02 22:23:06,2.10598916669687,0.256288561936402
"CH","Hairdresser","female",4,847,0.0047,2020-09-02 22:23:06,2.10598916669687,0.401993355481728
"CH","Legal Counsel","male",2,515,0.0039,2020-09-02 22:23:06,2.10598916669687,0.210979106923392
"CH","Legal Counsel","female",10,893,0.0112,2020-09-02 22:23:06,2.10598916669687,0.365833674723474
"CH","Legal Counsel","undetermined",6,1033,0.0058,2020-09-02 22:23:06,2.10598916669687,0.423187218353134
"CH","Machine Learning","male",0,187,0,2020-09-02 22:23:06,2.10598916669687,0.193381592554292
"CH","Hairdresser","undetermined",4,720,0.0056,2020-09-02 22:23:06,2.10598916669687,0.34171808258187
"CH","Child care worker","female",7,266,0.0263,2020-09-02 22:23:06,2.10598916669687,0.337992376111817
"CH","Nurse","female",5,323,0.0155,2020-09-02 22:23:06,2.10598916669687,0.362921348314607
"CH","Legal Counsel","male",2,515,0.0039,2020-09-02 22:28:14,2.1915022222201,0.210892710892711
"CH","Legal Counsel","female",10,894,0.0112,2020-09-02 22:28:14,2.1915022222201,0.366093366093366
"CH","Legal Counsel","undetermined",6,1033,0.0058,2020-09-02 22:28:14,2.1915022222201,0.423013923013923
"CH","Machine Learning","male",1,229,0.0044,2020-09-02 22:28:14,2.1915022222201,0.20373665480427
"CH","Hairdresser","undetermined",4,720,0.0056,2020-09-02 22:28:14,2.1915022222201,0.34171808258187
"CH","Child care worker","undetermined",2,333,0.006,2020-09-02 22:28:14,2.1915022222201,0.422053231939163
"CH","Machine Learning","female",1,369,0.0027,2020-09-02 22:28:14,2.1915022222201,0.328291814946619
"CH","Machine Learning","undetermined",3,526,0.0057,2020-09-02 22:28:14,2.1915022222201,0.46797153024911
"CH","Nurse","male",0,270,0,2020-09-02 22:28:14,2.1915022222201,0.303370786516854
"CH","Truck driver","male",8,742,0.0108,2020-09-02 22:28:14,2.1915022222201,0.367690782953419
"CH","Child care worker","female",7,267,0.0262,2020-09-02 22:28:14,2.1915022222201,0.338403041825095
"CH","Nurse","female",5,323,0.0155,2020-09-02 22:28:14,2.1915022222201,0.362921348314607
"CH","Child care worker","male",1,189,0.0053,2020-09-02 22:28:14,2.1915022222201,0.239543726235741
"CH","Nurse","undetermined",3,297,0.0101,2020-09-02 22:28:14,2.1915022222201,0.333707865168539
"CH","Truck driver","female",1,626,0.0016,2020-09-02 22:28:14,2.1915022222201,0.310208126858276
"CH","Truck driver","undetermined",2,650,0.0031,2020-09-02 22:28:14,2.1915022222201,0.322101090188305
"CH","Hairdresser","male",5,540,0.0093,2020-09-02 22:28:14,2.1915022222201,0.256288561936402
"CH","Hairdresser","female",4,847,0.0047,2020-09-02 22:28:14,2.1915022222201,0.401993355481728
"CH","Legal Counsel","male",2,515,0.0039,2020-09-02 22:35:01,2.30466861115562,0.210720130932897
"CH","Legal Counsel","female",10,896,0.0112,2020-09-02 22:35:01,2.30466861115562,0.366612111292962
"CH","Legal Counsel","undetermined",6,1033,0.0058,2020-09-02 22:35:01,2.30466861115562,0.422667757774141
"CH","Machine Learning","male",1,292,0.0034,2020-09-02 22:35:01,2.30466861115562,0.209920920201294
"CH","Hairdresser","undetermined",4,720,0.0056,2020-09-02 22:35:01,2.30466861115562,0.34171808258187
"CH","Child care worker","undetermined",2,332,0.006,2020-09-02 22:35:01,2.30466861115562,0.421319796954315
"CH","Machine Learning","female",1,460,0.0022,2020-09-02 22:35:01,2.30466861115562,0.330697340043134
"CH","Machine Learning","undetermined",3,639,0.0047,2020-09-02 22:35:01,2.30466861115562,0.459381739755572
"CH","Nurse","male",0,270,0,2020-09-02 22:35:01,2.30466861115562,0.303370786516854
"CH","Truck driver","male",8,741,0.0108,2020-09-02 22:35:01,2.30466861115562,0.367741935483871
"CH","Child care worker","male",1,189,0.0053,2020-09-02 22:35:01,2.30466861115562,0.239847715736041
"CH","Nurse","undetermined",3,297,0.0101,2020-09-02 22:35:01,2.30466861115562,0.333707865168539
"CH","Truck driver","female",1,624,0.0016,2020-09-02 22:35:01,2.30466861115562,0.309677419354839
"CH","Truck driver","undetermined",2,650,0.0031,2020-09-02 22:35:01,2.30466861115562,0.32258064516129
"CH","Hairdresser","male",5,540,0.0093,2020-09-02 22:35:01,2.30466861115562,0.256288561936402
"CH","Hairdresser","female",4,847,0.0047,2020-09-02 22:35:01,2.30466861115562,0.401993355481728
"CH","Child care worker","female",7,267,0.0262,2020-09-02 22:35:01,2.30466861115562,0.338832487309645
"CH","Nurse","female",5,323,0.0155,2020-09-02 22:35:01,2.30466861115562,0.362921348314607
"CH","Child care worker","female",7,267,0.0262,2020-09-02 22:37:01,2.33779166671965,0.338832487309645
"CH","Nurse","female",5,323,0.0155,2020-09-02 22:37:01,2.33779166671965,0.362921348314607
"CH","Legal Counsel","male",2,515,0.0039,2020-09-02 22:37:01,2.33779166671965,0.210461789946874
"CH","Legal Counsel","female",10,898,0.0111,2020-09-02 22:37:01,2.33779166671965,0.36697997548018
"CH","Legal Counsel","undetermined",6,1034,0.0058,2020-09-02 22:37:01,2.33779166671965,0.422558234572946
"CH","Machine Learning","male",1,447,0.0022,2020-09-02 22:37:01,2.33779166671965,0.233786610878661
"CH","Hairdresser","undetermined",4,721,0.0055,2020-09-02 22:37:01,2.33779166671965,0.3421926910299
"CH","Child care worker","male",1,189,0.0053,2020-09-02 22:37:01,2.33779166671965,0.239847715736041
"CH","Nurse","undetermined",3,297,0.0101,2020-09-02 22:37:01,2.33779166671965,0.333707865168539
"CH","Truck driver","female",1,623,0.0016,2020-09-02 22:37:01,2.33779166671965,0.309334657398213
"CH","Truck driver","undetermined",2,651,0.0031,2020-09-02 22:37:01,2.33779166671965,0.323237338629593
"CH","Hairdresser","male",5,540,0.0093,2020-09-02 22:37:01,2.33779166671965,0.256288561936402
"CH","Hairdresser","female",4,846,0.0047,2020-09-02 22:37:01,2.33779166671965,0.401518747033697
"CH","Child care worker","undetermined",2,332,0.006,2020-09-02 22:37:01,2.33779166671965,0.421319796954315
"CH","Machine Learning","female",1,617,0.0016,2020-09-02 22:37:01,2.33779166671965,0.322698744769874
"CH","Machine Learning","undetermined",5,848,0.0059,2020-09-02 22:37:01,2.33779166671965,0.443514644351464
"CH","Nurse","male",0,270,0,2020-09-02 22:37:01,2.33779166671965,0.303370786516854
"CH","Truck driver","male",8,740,0.0108,2020-09-02 22:37:01,2.33779166671965,0.367428003972195
"CH","Legal Counsel","male",2,516,0.0039,2020-09-02 22:50:27,2.56189444449213,0.210698244181298
"CH","Legal Counsel","female",10,898,0.0111,2020-09-02 22:50:27,2.56189444449213,0.366680277664353
