"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Bern,"Truck Driver",active,adset,99,95,0.95959595959596,"Link Clicks",6,0.29677902621723,0.049463171036205,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Truck Driver",active,adset,58,56,0.96551724137931,"Link Clicks",3,0.25438202247191,0.084794007490637,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Truck Driver",active,adset,59,59,1,"Link Clicks",3,0.33917602996255,0.11305867665418,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Truck Driver",active,adset,13,13,1,,,0.074194756554307,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Nurse,active,adset,161,166,1.0310559006211,"Link Clicks",5,0.82773722627737,0.16554744525547,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Nurse,active,adset,139,144,1.0359712230216,"Link Clicks",2,0.47007299270073,0.23503649635036,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva",Nurse,active,adset,107,110,1.0280373831776,"Link Clicks",1,0.45985401459854,0.45985401459854,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,Nurse,active,adset,86,90,1.046511627907,"Link Clicks",3,0.38832116788321,0.1294403892944,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Nurse,active,adset,30,30,1,"Link Clicks",1,0.12262773722628,0.12262773722628,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Legal Counsel",active,adset,4,4,1,,,0.021102362204724,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Nurse,active,adset,25,25,1,,,0.091970802919708,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,Nurse,active,adset,2,2,1,"Link Clicks",1,0.02043795620438,0.02043795620438,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Legal Counsel",active,adset,201,197,0.98009950248756,"Link Clicks",2,0.71748031496063,0.35874015748031,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Legal Counsel",active,adset,171,168,0.98245614035088,"Link Clicks",5,0.67527559055118,0.13505511811024,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Legal Counsel",active,adset,97,95,0.97938144329897,"Link Clicks",3,0.43259842519685,0.14419947506562,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Legal Counsel",active,adset,79,77,0.9746835443038,,,0.28488188976378,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Legal Counsel",active,adset,70,70,1,"Link Clicks",3,0.24267716535433,0.080892388451444,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Legal Counsel",active,adset,60,60,1,"Link Clicks",1,0.29543307086614,0.29543307086614,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Legal Counsel",active,adset,15,15,1,,,0.063307086614173,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,2,2,1,,,0.010695970695971,,2020-08-31,Ongoing,2020-09-01,2020-09-02
