"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Fribourg,"Machine Learning",active,adset,147,162,1.1020408163265,"Link Clicks",2,0.818382923674,0.409191461837,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Machine Learning",active,adset,150,175,1.1666666666667,"Link Clicks",1,0.65672703751617,0.65672703751617,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Machine Learning",active,adset,243,266,1.0946502057613,"Link Clicks",4,1.6468693402329,0.41171733505821,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Machine Learning",active,adset,294,320,1.0884353741497,"Link Clicks",5,1.5155239327296,0.30310478654592,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,Nurse,active,adset,7,7,1,"Link Clicks",1,0.030039421813403,0.030039421813403,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,Nurse,active,adset,57,57,1,,,0.21027595269382,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,Nurse,active,adset,210,220,1.047619047619,"Link Clicks",6,0.99130091984231,0.16521681997372,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,Nurse,active,adset,248,259,1.0443548387097,"Link Clicks",7,1.0213403416557,0.14590576309367,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva",Nurse,active,adset,293,305,1.0409556313993,"Link Clicks",5,1.1314848883049,0.22629697766097,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,Nurse,active,adset,428,446,1.0420560747664,"Link Clicks",11,2.0827332457293,0.18933938597539,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,Nurse,active,adset,417,448,1.0743405275779,"Link Clicks",6,1.6121156373193,0.26868593955322,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,Nurse,active,adset,122,123,1.0081967213115,"Link Clicks",4,0.48063074901445,0.12015768725361,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Preschool teacher",active,adset,453,473,1.0441501103753,"Link Clicks",31,2.465979498861,0.079547725769711,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Preschool teacher",active,adset,69,72,1.0434782608696,"Link Clicks",4,0.35518223234624,0.08879555808656,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Preschool teacher",active,adset,122,130,1.0655737704918,"Link Clicks",1,0.50740318906606,0.50740318906606,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Preschool teacher",active,adset,152,156,1.0263157894737,"Link Clicks",8,0.77125284738041,0.096406605922551,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Preschool teacher",active,adset,217,235,1.0829493087558,"Link Clicks",14,1.2786560364465,0.091332574031891,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Preschool teacher",active,adset,283,301,1.0636042402827,"Link Clicks",18,1.4816173120729,0.082312072892938,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Preschool teacher",active,adset,344,356,1.0348837209302,"Link Clicks",23,2.0397608200456,0.088685253045459,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,4,4,1,,,0.010148063781321,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Truck Driver",active,adset,529,556,1.0510396975425,"Link Clicks",29,2.5901176470588,0.089314401622718,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Truck Driver",active,adset,403,427,1.0595533498759,"Link Clicks",26,2.0134117647059,0.077438914027149,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Truck Driver",active,adset,320,327,1.021875,"Link Clicks",18,1.4063529411765,0.078130718954248,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Truck Driver",active,adset,183,190,1.0382513661202,"Link Clicks",10,0.89035294117647,0.089035294117647,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Truck Driver",active,adset,154,162,1.0519480519481,"Link Clicks",6,0.61717647058824,0.10286274509804,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Truck Driver",active,adset,39,40,1.025641025641,"Link Clicks",4,0.16188235294118,0.040470588235294,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Truck Driver",active,adset,6,6,1,,,0.020235294117647,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Truck Driver",active,adset,269,279,1.0371747211896,"Link Clicks",14,0.98141176470588,0.070100840336134,2020-08-31,Ongoing,2020-09-01,2020-09-02
