"Campaign Name",Region,"Ad Set Name","Delivery Status","Delivery Level",Reach,Impressions,Frequency,"Result Type",Results,"Amount Spent (EUR)","Cost per Result",Starts,Ends,"Reporting Starts","Reporting Ends"
"Automated Discrimination - CH",Valais,"Preschool teacher",active,adset,204,211,1.0343137254902,"Link Clicks",14,1.0547401574803,0.075338582677165,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Preschool teacher",active,adset,158,162,1.0253164556962,"Link Clicks",12,0.87218897637795,0.072682414698163,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Preschool teacher",active,adset,247,254,1.0283400809717,"Link Clicks",17,1.4604094488189,0.085906438165818,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Preschool teacher",active,adset,325,334,1.0276923076923,"Link Clicks",26,1.855937007874,0.071382192610539,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Preschool teacher",active,adset,52,56,1.0769230769231,"Link Clicks",2,0.26368503937008,0.13184251968504,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Preschool teacher",active,adset,114,114,1,"Link Clicks",6,0.63892913385827,0.10648818897638,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Preschool teacher",active,adset,97,104,1.0721649484536,"Link Clicks",1,0.41581102362205,0.41581102362205,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Preschool teacher",active,adset,3,3,1,,,0.010141732283465,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Valais,"Truck Driver",active,adset,279,286,1.0250896057348,"Link Clicks",19,1.3449056603774,0.070784508440914,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Jura,"Truck Driver",active,adset,24,24,1,"Link Clicks",2,0.1222641509434,0.061132075471698,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH","Canton of Geneva","Truck Driver",active,adset,126,127,1.0079365079365,"Link Clicks",7,0.62150943396226,0.088787061994609,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Fribourg,"Truck Driver",active,adset,198,201,1.0151515151515,"Link Clicks",13,0.93735849056604,0.072104499274311,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Rhône-Alpes,"Truck Driver",active,adset,4,4,1,,,0.010188679245283,,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Bern,"Truck Driver",active,adset,195,199,1.0205128205128,"Link Clicks",11,0.68264150943396,0.062058319039451,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Vaud,"Truck Driver",active,adset,362,365,1.0082872928177,"Link Clicks",26,1.8441509433962,0.070928882438316,2020-08-31,Ongoing,2020-09-01,2020-09-02
"Automated Discrimination - CH",Neuchâtel,"Truck Driver",active,adset,104,107,1.0288461538462,"Link Clicks",4,0.43811320754717,0.10952830188679,2020-08-31,Ongoing,2020-09-01,2020-09-02
